Plant_ID,Sp_Code,Scientific_Name,Native_Status,Growth_Habit,Perenniality,Recorder,Collection_Date,Plot,Block,Shelter,Plot_number,Population,Treatment,Flower_Count,Flower_1_g,Flower_2_g,Flower_3_g,Flower_4_g,Flower_5_g,Flower_6_g,Flower_7_g,Flower_8_g,Flower_9_g,Flower_10_g,Veg_Mass,fl_average,total_fl_mass,Veg_Mass_ln,total_fl_mass_ln
B4.GALPAR.1,GALPAR,Galium parisiense,Non-native,Forb,Annual,MR,5/31/23,B4,2,B,4,ANGELO,Drought,643,1.5e-4,1.4e-4,1.3e-4,2.4e-4,1.25e-4,1.5e-4,8e-5,1.16667e-4,1.33333e-4,1.4e-4,0.23,1.405e-4,0.0903415,-1.4696759700589417,-2.404158344952854
C3.GALPAR.1,GALPAR,Galium parisiense,Non-native,Forb,Annual,JBL,8/23/23,C3,3,C,3,ANGELO,Drought,1295,1.63636e-4,1.125e-4,1.5e-4,1.7e-4,7.14286e-5,1.22222e-4,1e-4,1.44444e-4,1.5e-4,1.125e-4,0.55,1.2967306e-4,0.1679266127,-0.5978370007556204,-1.7842282241831995
E1.GALPAR.1,GALPAR,Galium parisiense,Non-native,Forb,Annual,CC,NA,E1,5,E,1,ANGELO,Control,1162,1.19e-4,1.3e-4,1.17e-4,1.5e-4,1.05e-4,1.18e-4,1.17e-4,1.2e-4,1.5e-4,9.23e-5,0.24,1.2182999999999999e-4,0.14156645999999998,-1.4271163556401458,-1.9549859901861015
E3.GALPAR.1,GALPAR,Galium parisiense,Non-native,Forb,Annual,JBL,5/31/23,E3,5,E,3,ANGELO,Control,143,8.33333e-5,6.66667e-5,7.5e-5,6.66667e-5,1e-4,1.2e-4,4.28571e-5,1e-4,4e-5,1.14286e-4,0.04,8.088098e-5,0.01156598014,-3.2188758248682006,-4.459687236349435
F1.GALPAR.1,GALPAR,Galium parisiense,Non-native,Forb,Annual,JBL,6/21/23,F1,1,F,1,ANGELO,Control,423,1.5e-4,1e-4,1.375e-4,1.4e-4,1.33333e-4,8.57143e-5,1.125e-4,1e-4,1.11111e-4,1.25e-4,0.15,1.1951583e-4,0.05055519609,-1.8971199848858813,-2.9846895477003765
G6.GALPAR.1,GALPAR,Galium parisiense,Non-native,Forb,Annual,JBL,6/21/23,G6,2,G,6,ANGELO,Control,1501,1.33333e-4,1.42857e-4,1.18182e-4,1.09091e-4,1.16667e-4,1.57143e-4,1.28571e-4,1.3125e-4,1e-4,1.71429e-4,0.45,1.308523e-4,0.1964093023,-0.7985076962177716,-1.6275545201304598
G7.GALPAR.1,GALPAR,Galium parisiense,Non-native,Forb,Annual,AT,6/21/32,G7,2,G,7,ANGELO,Control,847,7.5e-5,2.5e-5,7.5e-5,5e-5,6e-5,5e-5,1e-4,8.33333e-6,6.66667e-6,8e-5,0.16,5.3e-5,0.044891,-1.8325814637483102,-3.1035179497600978
H2.GALPAR.1,GALPAR,Galium parisiense,Non-native,Forb,Annual,JBL,6/21/23,H2,3,H,2,ANGELO,Control,408,0.001444444,1e-4,0.001333333,7.14286e-5,1e-4,1.375e-4,1.14286e-4,2e-4,1.14286e-4,5e-5,0.1,3.6652776e-4,0.14954332608,-2.3025850929940455,-1.90016912158202
H6.GALPAR.1,GALPAR,Galium parisiense,Non-native,Forb,Annual,MR,6/21/23,H6,3,H,6,ANGELO,Control,133,1.1e-4,8.33333e-5,1.5e-4,7.14286e-5,8.33333e-5,1.375e-4,1.125e-4,1.375e-4,1.33333e-4,1e-4,0.05,1.1189282e-4,0.01488174506,-2.995732273553991,-4.207619980915795
I5.GALPAR.1,GALPAR,Galium parisiense,Non-native,Forb,Annual,MR,8/23/23,I5,4,I,5,ANGELO,Drought,1225,1.71429e-4,0.001333333,1.22222e-4,1.4e-4,1.14286e-4,1.2e-4,1.125e-4,1.5e-4,1.42857e-4,1.4e-4,0.22,2.546627e-4,0.31196180749999997,-1.5141277326297755,-1.1648745105245724
I6.GALPAR.1,GALPAR,Galium parisiense,Non-native,Forb,Annual,JBL,5/31/23,I6,4,I,6,ANGELO,Drought,209,1.8e-4,1.8e-4,1.83333e-4,2.33333e-4,1.5e-4,6.66667e-5,1.85714e-4,2e-4,2.2e-4,1.57143e-4,0.09,1.7561897e-4,0.03670436473,-2.4079456086518722,-3.304859601020469
J2.GALPAR.1,GALPAR,Galium parisiense,Non-native,Forb,Annual,JBL,6/21/23,J2,5,J,2,ANGELO,Drought,179,1.42857e-4,1.16667e-4,1.14286e-4,1.25e-4,1.33333e-4,1.125e-4,1.28571e-4,1.25e-4,1e-4,1.25e-4,0.06,1.223214e-4,0.0218955306,-2.8134107167600364,-3.821472745179067
I8.HYPGLA.1,HYPGLA,Hypochaeris glabra,Non-native,Forb,Annual,LS,6/21/23,I8,4,I,8,ANGELO,Drought,3,0.0499,0.027,NA,NA,NA,NA,NA,NA,NA,NA,0.069,0.03845,0.11535,-2.6736487743848776,-2.1597842943623746
A3.VICSAT.1,VICSAT,Vicia sativa,Non-native,Forb,Annual,CM,5/21/23,A3,1,A,3,BORR,Drought,213,0.0115,0.0088,0.0092,0.0075,0.0077,0.0071,0.0113,0.0117,0.0103,0.0103,34.04,0.00954,2.03202,3.5275363037051735,0.7090303721874833
B1.VICSAT.1,VICSAT,Vicia sativa,Non-native,Forb,Annual,OL,5/21/23,B1,2,B,1,BORR,Drought,89,0.0083,0.007,0.0077,0.0136,0.0088,0.0053,0.007,0.0078,NA,NA,14.61,0.0081875,0.7286875,2.681706225762608,-0.31651030828862686
C5.VICSAT.1,VICSAT,Vicia sativa,Non-native,Forb,Annual,OL,5/21/23,C5,3,C,5,BORR,Drought,168,0.0126,0.0098,0.0147,NA,NA,NA,NA,NA,NA,NA,27.89,0.012366666666666666,2.0776,3.3282682016393976,0.7312133813664016
D6.VICSAT.1,VICSAT,Vicia sativa,Non-native,Forb,Annual,OL,5/22/23,D6,4,D,6,BORR,Control,82,0.008,0.0075,0.0079,0.0073,0.0079,0.009,0.007,0.0054,NA,NA,16.4,0.0075,0.615,2.797281334830153,-0.4861330111756192
E8.VICSAT.1,VICSAT,Vicia sativa,Non-native,Forb,Annual,OH,5/22/23,E8,5,E,8,BORR,Control,130,0.0036,0.0044,0.0044,0.0045,0.0033,0.0046,0.0036,0.0063,0.0038,0.0039,16.82,0.00424,0.5512,2.822568654544802,-0.5956575592826882
F8.VICSAT.1,VICSAT,Vicia sativa,Non-native,Forb,Annual,OH,5/22/23,F8,1,F,8,BORR,Control,22,0.0073,0.0093,NA,NA,NA,NA,NA,NA,NA,NA,3.48,0.0083,0.1826,1.247032293786383,-1.7004573108212688
G1.VICSAT.1,VICSAT,Vicia sativa,Non-native,Forb,Annual,OL,5/22/23,G1,2,G,1,BORR,Control,133,0.0091,0.0112,0.0062,0.0073,0.0091,0.0056,0.0057,0.0065,0.0064,0.0059,29.62,0.0073,0.9709,3.3884498088396526,-0.029531802606037858
H5.VICSAT.1,VICSAT,Vicia sativa,Non-native,Forb,Annual,CM,?,H5,3,H,5,BORR,Control,91,0.0096,0.0083,0.0065,0.008,0.008,0.0085,0.0089,0.0084,0.0083,0.0071,13.18,0.00816,0.7425600000000001,2.578700529074361,-0.2976516034892712
I4.VICSAT.1,VICSAT,Vicia sativa,Non-native,Forb,Annual,OH,5/22/23,I4,4,I,4,BORR,Drought,120,0.0074,0.0072,0.0084,0.0114,0.009,0.0096,0.0087,0.0063,0.0068,NA,20.62,0.008311111111111111,0.9973333333333333,3.026261478588814,-0.0026702285558789208
